# /lscratch1/kbferre/app-traces/mutrino/sparc/128/rank-000.txt
 delta	 tstmp
1030723	 1511284699583276
10821	 1511284699594097
5160	 1511284699599257
326	 1511284699599583
50	 1511284699599633
54	 1511284699599687
70	 1511284699599757
73	 1511284699599830
33	 1511284699599863
78	 1511284699599941
640632	 1511284700240573
1045201	 1511284701285774
3862	 1511284701289636
5040	 1511284701294676
321	 1511284701294997
49	 1511284701295046
41	 1511284701295087
55	 1511284701295142
40	 1511284701295182
56	 1511284701295238
43	 1511284701295281
639862	 1511284701935143
1016402	 1511284702951545
16012	 1511284702967557
4991	 1511284702972548
476	 1511284702973024
54	 1511284702973078
80	 1511284702973158
33	 1511284702973191
94	 1511284702973285
50	 1511284702973335
53	 1511284702973388
640128	 1511284703613516
1016303	 1511284704629819
18184	 1511284704648003
5049	 1511284704653052
496	 1511284704653548
62	 1511284704653610
86	 1511284704653696
85	 1511284704653781
186	 1511284704653967
58	 1511284704654025
73	 1511284704654098
640809	 1511284705294907
1031914	 1511284706326821
15309	 1511284706342130
4991	 1511284706347121
515	 1511284706347636
89	 1511284706347725
86	 1511284706347811
129	 1511284706347940
126	 1511284706348066
82	 1511284706348148
89	 1511284706348237
640727	 1511284706988964
1019930	 1511284708008894
26478	 1511284708035372
4987	 1511284708040359
426	 1511284708040785
86	 1511284708040871
124	 1511284708040995
88	 1511284708041083
82	 1511284708041165
75	 1511284708041240
99	 1511284708041339
639985	 1511284708681324
1023651	 1511284709704975
16553	 1511284709721528
5048	 1511284709726576
541	 1511284709727117
89	 1511284709727206
101	 1511284709727307
169	 1511284709727476
115	 1511284709727591
122	 1511284709727713
107	 1511284709727820
641279	 1511284710369099
1044637	 1511284711413736
5397	 1511284711419133
4952	 1511284711424085
659	 1511284711424744
95	 1511284711424839
168	 1511284711425007
70	 1511284711425077
214	 1511284711425291
109	 1511284711425400
160	 1511284711425560
641088	 1511284712066648
1059112	 1511284713125760
3446	 1511284713129206
4974	 1511284713134180
456	 1511284713134636
111	 1511284713134747
177	 1511284713134924
95	 1511284713135019
118	 1511284713135137
116	 1511284713135253
137	 1511284713135390
640128	 1511284713775518
1036355	 1511284714811873
14624	 1511284714826497
5022	 1511284714831519
434	 1511284714831953
156	 1511284714832109
76	 1511284714832185
149	 1511284714832334
137	 1511284714832471
93	 1511284714832564
128	 1511284714832692
640879	 1511284715473571
1033398	 1511284716506969
9731	 1511284716516700
5018	 1511284716521718
392	 1511284716522110
109	 1511284716522219
130	 1511284716522349
94	 1511284716522443
99	 1511284716522542
119	 1511284716522661
137	 1511284716522798
642038	 1511284717164836
1037495	 1511284718202331
8027	 1511284718210358
5007	 1511284718215365
529	 1511284718215894
116	 1511284718216010
129	 1511284718216139
95	 1511284718216234
99	 1511284718216333
112	 1511284718216445
129	 1511284718216574
639753	 1511284718856327
1060608	 1511284719916935
3707	 1511284719920642
5012	 1511284719925654
473	 1511284719926127
102	 1511284719926229
153	 1511284719926382
131	 1511284719926513
102	 1511284719926615
76	 1511284719926691
159	 1511284719926850
639615	 1511284720566465
1029641	 1511284721596106
17411	 1511284721613517
5057	 1511284721618574
373	 1511284721618947
127	 1511284721619074
141	 1511284721619215
65	 1511284721619280
137	 1511284721619417
139	 1511284721619556
85	 1511284721619641
641097	 1511284722260738
1032564	 1511284723293302
11101	 1511284723304403
5154	 1511284723309557
401	 1511284723309958
78	 1511284723310036
147	 1511284723310183
66	 1511284723310249
133	 1511284723310382
126	 1511284723310508
122	 1511284723310630
640782	 1511284723951412
1036612	 1511284724988024
16259	 1511284725004283
5071	 1511284725009354
462	 1511284725009816
161	 1511284725009977
151	 1511284725010128
126	 1511284725010254
84	 1511284725010338
129	 1511284725010467
92	 1511284725010559
639641	 1511284725650200
1038402	 1511284726688602
9364	 1511284726697966
5019	 1511284726702985
442	 1511284726703427
107	 1511284726703534
134	 1511284726703668
102	 1511284726703770
103	 1511284726703873
151	 1511284726704024
100	 1511284726704124
642335	 1511284727346459
1031506	 1511284728377965
20553	 1511284728398518
5020	 1511284728403538
430	 1511284728403968
133	 1511284728404101
133	 1511284728404234
147	 1511284728404381
82	 1511284728404463
150	 1511284728404613
159	 1511284728404772
640938	 1511284729045710
1034232	 1511284730079942
18372	 1511284730098314
4977	 1511284730103291
480	 1511284730103771
102	 1511284730103873
126	 1511284730103999
123	 1511284730104122
94	 1511284730104216
116	 1511284730104332
99	 1511284730104431
639461	 1511284730743892
1039967	 1511284731783859
5812	 1511284731789671
6700	 1511284731796371
583	 1511284731796954
142	 1511284731797096
106	 1511284731797202
107	 1511284731797309
133	 1511284731797442
103	 1511284731797545
126	 1511284731797671
640182	 1511284732437853
1031423	 1511284733469276
14346	 1511284733483622
5105	 1511284733488727
453	 1511284733489180
97	 1511284733489277
101	 1511284733489378
149	 1511284733489527
110	 1511284733489637
141	 1511284733489778
95	 1511284733489873
640971	 1511284734130844
1033781	 1511284735164625
9644	 1511284735174269
5038	 1511284735179307
380	 1511284735179687
129	 1511284735179816
128	 1511284735179944
95	 1511284735180039
128	 1511284735180167
123	 1511284735180290
128	 1511284735180418
640065	 1511284735820483
1034521	 1511284736855004
8118	 1511284736863122
5029	 1511284736868151
708	 1511284736868859
142	 1511284736869001
99	 1511284736869100
129	 1511284736869229
152	 1511284736869381
99	 1511284736869480
121	 1511284736869601
641513	 1511284737511114
1037627	 1511284738548741
5452	 1511284738554193
5016	 1511284738559209
587	 1511284738559796
51	 1511284738559847
27	 1511284738559874
50	 1511284738559924
36	 1511284738559960
33	 1511284738559993
34	 1511284738560027
640740	 1511284739200767
1033676	 1511284740234443
16886	 1511284740251329
5050	 1511284740256379
508	 1511284740256887
79	 1511284740256966
59	 1511284740257025
51	 1511284740257076
35	 1511284740257111
45	 1511284740257156
63	 1511284740257219
640372	 1511284740897591
1056119	 1511284741953710
8833	 1511284741962543
5091	 1511284741967634
269	 1511284741967903
48	 1511284741967951
50	 1511284741968001
46	 1511284741968047
62	 1511284741968109
62	 1511284741968171
48	 1511284741968219
640100	 1511284742608319
1032007	 1511284743640326
14979	 1511284743655305
4999	 1511284743660304
429	 1511284743660733
38	 1511284743660771
36	 1511284743660807
44	 1511284743660851
41	 1511284743660892
34	 1511284743660926
31	 1511284743660957
640823	 1511284744301780
1030038	 1511284745331818
23434	 1511284745355252
5061	 1511284745360313
343	 1511284745360656
81	 1511284745360737
89	 1511284745360826
50	 1511284745360876
66	 1511284745360942
44	 1511284745360986
70	 1511284745361056
820	 1511284745361876
640116	 1511284746001992
1038611	 1511284747040603
7318	 1511284747047921
5000	 1511284747052921
631	 1511284747053552
38	 1511284747053590
41	 1511284747053631
69	 1511284747053700
58	 1511284747053758
45	 1511284747053803
53	 1511284747053856
640276	 1511284747694132
1052361	 1511284748746493
19691	 1511284748766184
4991	 1511284748771175
608	 1511284748771783
32	 1511284748771815
40	 1511284748771855
31	 1511284748771886
28	 1511284748771914
38	 1511284748771952
36	 1511284748771988
640130	 1511284749412118
1025491	 1511284750437609
18674	 1511284750456283
4973	 1511284750461256
549	 1511284750461805
42	 1511284750461847
66	 1511284750461913
48	 1511284750461961
50	 1511284750462011
57	 1511284750462068
57	 1511284750462125
640299	 1511284751102424
1035472	 1511284752137896
17663	 1511284752155559
5165	 1511284752160724
364	 1511284752161088
42	 1511284752161130
63	 1511284752161193
61	 1511284752161254
75	 1511284752161329
72	 1511284752161401
74	 1511284752161475
639749	 1511284752801224
1061204	 1511284753862428
5487	 1511284753867915
5033	 1511284753872948
424	 1511284753873372
62	 1511284753873434
73	 1511284753873507
47	 1511284753873554
69	 1511284753873623
55	 1511284753873678
44	 1511284753873722
640693	 1511284754514415
1034884	 1511284755549299
5613	 1511284755554912
4950	 1511284755559862
616	 1511284755560478
89	 1511284755560567
92	 1511284755560659
60	 1511284755560719
43	 1511284755560762
46	 1511284755560808
33	 1511284755560841
640159	 1511284756201000
1038864	 1511284757239864
14086	 1511284757253950
5057	 1511284757259007
423	 1511284757259430
40	 1511284757259470
45	 1511284757259515
37	 1511284757259552
66	 1511284757259618
49	 1511284757259667
94	 1511284757259761
641487	 1511284757901248
1036592	 1511284758937840
10745	 1511284758948585
4997	 1511284758953582
592	 1511284758954174
56	 1511284758954230
68	 1511284758954298
62	 1511284758954360
67	 1511284758954427
42	 1511284758954469
43	 1511284758954512
640230	 1511284759594742
1035460	 1511284760630202
11651	 1511284760641853
5041	 1511284760646894
547	 1511284760647441
40	 1511284760647481
36	 1511284760647517
37	 1511284760647554
55	 1511284760647609
47	 1511284760647656
27	 1511284760647683
640186	 1511284761287869
1048114	 1511284762335983
14806	 1511284762350789
4926	 1511284762355715
406	 1511284762356121
37	 1511284762356158
48	 1511284762356206
115	 1511284762356321
36	 1511284762356357
52	 1511284762356409
53	 1511284762356462
640256	 1511284762996718
1032414	 1511284764029132
6043	 1511284764035175
5017	 1511284764040192
591	 1511284764040783
29	 1511284764040812
45	 1511284764040857
43	 1511284764040900
36	 1511284764040936
42	 1511284764040978
41	 1511284764041019
639976	 1511284764680995
1016963	 1511284765697958
7118	 1511284765705076
5072	 1511284765710148
328	 1511284765710476
40	 1511284765710516
40	 1511284765710556
45	 1511284765710601
44	 1511284765710645
49	 1511284765710694
70	 1511284765710764
641068	 1511284766351832
1018069	 1511284767369901
13087	 1511284767382988
5081	 1511284767388069
563	 1511284767388632
34	 1511284767388666
32	 1511284767388698
26	 1511284767388724
35	 1511284767388759
35	 1511284767388794
38	 1511284767388832
642013	 1511284768030845
1032137	 1511284769062982
11120	 1511284769074102
4958	 1511284769079060
628	 1511284769079688
33	 1511284769079721
31	 1511284769079752
59	 1511284769079811
63	 1511284769079874
47	 1511284769079921
46	 1511284769079967
639541	 1511284769719508
1031541	 1511284770751049
15133	 1511284770766182
4968	 1511284770771150
618	 1511284770771768
39	 1511284770771807
47	 1511284770771854
46	 1511284770771900
5003	 1511284770776903
48	 1511284770776951
39	 1511284770776990
640253	 1511284771417243
1026638	 1511284772443881
16050	 1511284772459931
5017	 1511284772464948
395	 1511284772465343
47	 1511284772465390
40	 1511284772465430
63	 1511284772465493
87	 1511284772465580
76	 1511284772465656
51	 1511284772465707
640873	 1511284773106580
1023583	 1511284774130163
16271	 1511284774146434
4896	 1511284774151330
431	 1511284774151761
44	 1511284774151805
29	 1511284774151834
72	 1511284774151906
39	 1511284774151945
17	 1511284774151962
33	 1511284774151995
639372	 1511284774791367
1024793	 1511284775816160
2363	 1511284775818523
4903	 1511284775823426
666	 1511284775824092
33	 1511284775824125
41	 1511284775824166
45	 1511284775824211
63	 1511284775824274
35	 1511284775824309
40	 1511284775824349
640184	 1511284776464533
1043913	 1511284777508446
15273	 1511284777523719
4910	 1511284777528629
496	 1511284777529125
43	 1511284777529168
24	 1511284777529192
34	 1511284777529226
34	 1511284777529260
24	 1511284777529284
35	 1511284777529319
640748	 1511284778170067
1032915	 1511284779202982
20511	 1511284779223493
4965	 1511284779228458
446	 1511284779228904
28	 1511284779228932
34	 1511284779228966
24	 1511284779228990
22	 1511284779229012
27	 1511284779229039
23	 1511284779229062
639822	 1511284779868884
1026297	 1511284780895181
17216	 1511284780912397
5058	 1511284780917455
321	 1511284780917776
24	 1511284780917800
21	 1511284780917821
17	 1511284780917838
22	 1511284780917860
17	 1511284780917877
25	 1511284780917902
640251	 1511284781558153
1030595	 1511284782588748
10959	 1511284782599707
5003	 1511284782604710
434	 1511284782605144
24	 1511284782605168
18	 1511284782605186
18	 1511284782605204
27	 1511284782605231
18	 1511284782605249
18	 1511284782605267
641065	 1511284783246332
1020593	 1511284784266925
25383	 1511284784292308
5045	 1511284784297353
350	 1511284784297703
30	 1511284784297733
16	 1511284784297749
17	 1511284784297766
21	 1511284784297787
19	 1511284784297806
19	 1511284784297825
640777	 1511284784938602
1020057	 1511284785958659
12963	 1511284785971622
4966	 1511284785976588
423	 1511284785977011
20	 1511284785977031
20	 1511284785977051
24	 1511284785977075
30	 1511284785977105
16	 1511284785977121
27	 1511284785977148
639751	 1511284786616899
1020766	 1511284787637665
11378	 1511284787649043
4976	 1511284787654019
614	 1511284787654633
21	 1511284787654654
19	 1511284787654673
15	 1511284787654688
18	 1511284787654706
23	 1511284787654729
17	 1511284787654746
641852	 1511284788296598
1029045	 1511284789325643
11246	 1511284789336889
4958	 1511284789341847
489	 1511284789342336
19	 1511284789342355
18	 1511284789342373
21	 1511284789342394
21	 1511284789342415
16	 1511284789342431
47	 1511284789342478
640596	 1511284789983074
1052668	 1511284791035742
3777	 1511284791039519
4916	 1511284791044435
487	 1511284791044922
18	 1511284791044940
21	 1511284791044961
25	 1511284791044986
34	 1511284791045020
31	 1511284791045051
28	 1511284791045079
639624	 1511284791684703
1031626	 1511284792716329
17110	 1511284792733439
4985	 1511284792738424
351	 1511284792738775
21	 1511284792738796
30	 1511284792738826
28	 1511284792738854
30	 1511284792738884
27	 1511284792738911
15	 1511284792738926
640243	 1511284793379169
1018734	 1511284794397903
30406	 1511284794428309
5128	 1511284794433437
265	 1511284794433702
53	 1511284794433755
17	 1511284794433772
17	 1511284794433789
38	 1511284794433827
24	 1511284794433851
30	 1511284794433881
640956	 1511284795074837
1017464	 1511284796092301
7869	 1511284796100170
4970	 1511284796105140
434	 1511284796105574
23	 1511284796105597
20	 1511284796105617
25	 1511284796105642
30	 1511284796105672
18	 1511284796105690
28	 1511284796105718
640189	 1511284796745907
1026283	 1511284797772190
19546	 1511284797791736
4976	 1511284797796712
424	 1511284797797136
20	 1511284797797156
16	 1511284797797172
23	 1511284797797195
29	 1511284797797224
17	 1511284797797241
19	 1511284797797260
640176	 1511284798437436
1000753	 1511284799438189
13811	 1511284799452000
4978	 1511284799456978
446	 1511284799457424
19	 1511284799457443
21	 1511284799457464
34	 1511284799457498
18	 1511284799457516
23	 1511284799457539
16	 1511284799457555
640662	 1511284800098217
1017441	 1511284801115658
28154	 1511284801143812
4933	 1511284801148745
447	 1511284801149192
30	 1511284801149222
17	 1511284801149239
15	 1511284801149254
17	 1511284801149271
16	 1511284801149287
15	 1511284801149302
639405	 1511284801788707
1010689	 1511284802799396
25259	 1511284802824655
4937	 1511284802829592
440	 1511284802830032
19	 1511284802830051
17	 1511284802830068
18	 1511284802830086
34	 1511284802830120
18	 1511284802830138
17	 1511284802830155
640654	 1511284803470809
1016934	 1511284804487743
26190	 1511284804513933
4979	 1511284804518912
423	 1511284804519335
42	 1511284804519377
26	 1511284804519403
16	 1511284804519419
16	 1511284804519435
17	 1511284804519452
16	 1511284804519468
640291	 1511284805159759
999409	 1511284806159168
8314	 1511284806167482
4973	 1511284806172455
381	 1511284806172836
33	 1511284806172869
19	 1511284806172888
27	 1511284806172915
16	 1511284806172931
15	 1511284806172946
16	 1511284806172962
640636	 1511284806813598
1017035	 1511284807830633
30050	 1511284807860683
4980	 1511284807865663
410	 1511284807866073
71	 1511284807866144
36	 1511284807866180
40	 1511284807866220
48	 1511284807866268
48	 1511284807866316
62	 1511284807866378
640715	 1511284808507093
1030986	 1511284809538079
5872	 1511284809543951
5016	 1511284809548967
451	 1511284809549418
59	 1511284809549477
28	 1511284809549505
98	 1511284809549603
112	 1511284809549715
53	 1511284809549768
48	 1511284809549816
640253	 1511284810190069
1034177	 1511284811224246
9188	 1511284811233434
4977	 1511284811238411
487	 1511284811238898
90	 1511284811238988
84	 1511284811239072
108	 1511284811239180
81	 1511284811239261
72	 1511284811239333
59	 1511284811239392
639806	 1511284811879198
1043057	 1511284812922255
12724	 1511284812934979
5003	 1511284812939982
393	 1511284812940375
81	 1511284812940456
77	 1511284812940533
122	 1511284812940655
82	 1511284812940737
83	 1511284812940820
150	 1511284812940970
639964	 1511284813580934
1016170	 1511284814597104
5644	 1511284814602748
5021	 1511284814607769
533	 1511284814608302
133	 1511284814608435
93	 1511284814608528
120	 1511284814608648
81	 1511284814608729
119	 1511284814608848
96	 1511284814608944
640385	 1511284815249329
1046460	 1511284816295789
8894	 1511284816304683
5067	 1511284816309750
369	 1511284816310119
154	 1511284816310273
107	 1511284816310380
108	 1511284816310488
95	 1511284816310583
82	 1511284816310665
142	 1511284816310807
640772	 1511284816951579
1019910	 1511284817971489
29075	 1511284818000564
5049	 1511284818005613
420	 1511284818006033
139	 1511284818006172
91	 1511284818006263
170	 1511284818006433
100	 1511284818006533
67	 1511284818006600
243	 1511284818006843
639912	 1511284818646755
1029329	 1511284819676084
8895	 1511284819684979
4948	 1511284819689927
444	 1511284819690371
130	 1511284819690501
80	 1511284819690581
139	 1511284819690720
132	 1511284819690852
83	 1511284819690935
67	 1511284819691002
640655	 1511284820331657
1032360	 1511284821364017
23690	 1511284821387707
4962	 1511284821392669
463	 1511284821393132
62	 1511284821393194
135	 1511284821393329
159	 1511284821393488
145	 1511284821393633
75	 1511284821393708
164	 1511284821393872
640130	 1511284822034002
1018935	 1511284823052937
13520	 1511284823066457
5002	 1511284823071459
445	 1511284823071904
100	 1511284823072004
172	 1511284823072176
125	 1511284823072301
126	 1511284823072427
103	 1511284823072530
160	 1511284823072690
640142	 1511284823712832
1002023	 1511284824714855
5759	 1511284824720614
4984	 1511284824725598
504	 1511284824726102
154	 1511284824726256
93	 1511284824726349
92	 1511284824726441
190	 1511284824726631
52	 1511284824726683
166	 1511284824726849
640431	 1511284825367280
996753	 1511284826364033
9073	 1511284826373106
5142	 1511284826378248
275	 1511284826378523
111	 1511284826378634
78	 1511284826378712
117	 1511284826378829
63	 1511284826378892
132	 1511284826379024
126	 1511284826379150
641605	 1511284827020755
1036935	 1511284828057690
19896	 1511284828077586
4979	 1511284828082565
405	 1511284828082970
119	 1511284828083089
121	 1511284828083210
159	 1511284828083369
152	 1511284828083521
156	 1511284828083677
172	 1511284828083849
640628	 1511284828724477
1019942	 1511284829744419
21643	 1511284829766062
5084	 1511284829771146
343	 1511284829771489
82	 1511284829771571
145	 1511284829771716
76	 1511284829771792
160	 1511284829771952
94	 1511284829772046
121	 1511284829772167
640037	 1511284830412204
1016860	 1511284831429064
21000	 1511284831450064
5041	 1511284831455105
431	 1511284831455536
85	 1511284831455621
125	 1511284831455746
98	 1511284831455844
153	 1511284831455997
98	 1511284831456095
103	 1511284831456198
640366	 1511284832096564
1030804	 1511284833127368
5757	 1511284833133125
5116	 1511284833138241
286	 1511284833138527
134	 1511284833138661
108	 1511284833138769
76	 1511284833138845
126	 1511284833138971
138	 1511284833139109
97	 1511284833139206
639597	 1511284833778803
1021245	 1511284834800048
15478	 1511284834815526
5002	 1511284834820528
419	 1511284834820947
119	 1511284834821066
67	 1511284834821133
156	 1511284834821289
99	 1511284834821388
125	 1511284834821513
107	 1511284834821620
640027	 1511284835461647
990308	 1511284836451955
28799	 1511284836480754
4997	 1511284836485751
504	 1511284836486255
143	 1511284836486398
147	 1511284836486545
97	 1511284836486642
102	 1511284836486744
78	 1511284836486822
124	 1511284836486946
641566	 1511284837128512
1024018	 1511284838152530
31217	 1511284838183747
4996	 1511284838188743
528	 1511284838189271
76	 1511284838189347
131	 1511284838189478
113	 1511284838189591
116	 1511284838189707
82	 1511284838189789
97	 1511284838189886
640941	 1511284838830827
1042836	 1511284839873663
4031	 1511284839877694
5030	 1511284839882724
438	 1511284839883162
108	 1511284839883270
144	 1511284839883414
168	 1511284839883582
79	 1511284839883661
93	 1511284839883754
177	 1511284839883931
640488	 1511284840524419
1058422	 1511284841582841
8592	 1511284841591433
4945	 1511284841596378
503	 1511284841596881
117	 1511284841596998
107	 1511284841597105
158	 1511284841597263
119	 1511284841597382
116	 1511284841597498
76	 1511284841597574
640175	 1511284842237749
1057461	 1511284843295210
4076	 1511284843299286
4979	 1511284843304265
487	 1511284843304752
70	 1511284843304822
164	 1511284843304986
76	 1511284843305062
115	 1511284843305177
154	 1511284843305331
44	 1511284843305375
641017	 1511284843946392
1019185	 1511284844965577
27257	 1511284844992834
4971	 1511284844997805
485	 1511284844998290
19	 1511284844998309
17	 1511284844998326
16	 1511284844998342
16	 1511284844998358
15	 1511284844998373
15	 1511284844998388
640391	 1511284845638779
1027316	 1511284846666095
4692	 1511284846670787
5113	 1511284846675900
213	 1511284846676113
18	 1511284846676131
16	 1511284846676147
16	 1511284846676163
16	 1511284846676179
21	 1511284846676200
18	 1511284846676218
641980	 1511284847318198
1033408	 1511284848351606
17047	 1511284848368653
5001	 1511284848373654
465	 1511284848374119
20	 1511284848374139
16	 1511284848374155
16	 1511284848374171
17	 1511284848374188
26	 1511284848374214
16	 1511284848374230
640785	 1511284849015015
1036699	 1511284850051714
14567	 1511284850066281
4937	 1511284850071218
431	 1511284850071649
18	 1511284850071667
17	 1511284850071684
28	 1511284850071712
16	 1511284850071728
16	 1511284850071744
15	 1511284850071759
639582	 1511284850711341
1041236	 1511284851752577
3120	 1511284851755697
5036	 1511284851760733
392	 1511284851761125
28	 1511284851761153
16	 1511284851761169
16	 1511284851761185
18	 1511284851761203
16	 1511284851761219
16	 1511284851761235
640002	 1511284852401237
1055348	 1511284853456585
7497	 1511284853464082
4988	 1511284853469070
423	 1511284853469493
28	 1511284853469521
19	 1511284853469540
16	 1511284853469556
17	 1511284853469573
16	 1511284853469589
28	 1511284853469617
641143	 1511284854110760
1021118	 1511284855131878
27365	 1511284855159243
4920	 1511284855164163
412	 1511284855164575
18	 1511284855164593
18	 1511284855164611
17	 1511284855164628
16	 1511284855164644
17	 1511284855164661
16	 1511284855164677
639962	 1511284855804639
1036063	 1511284856840702
6287	 1511284856846989
5124	 1511284856852113
487	 1511284856852600
18	 1511284856852618
17	 1511284856852635
18	 1511284856852653
15	 1511284856852668
16	 1511284856852684
29	 1511284856852713
640497	 1511284857493210
1035781	 1511284858528991
9789	 1511284858538780
4949	 1511284858543729
607	 1511284858544336
28	 1511284858544364
38	 1511284858544402
27	 1511284858544429
18	 1511284858544447
38	 1511284858544485
16	 1511284858544501
641084	 1511284859185585
1051583	 1511284860237168
3843	 1511284860241011
4960	 1511284860245971
624	 1511284860246595
18	 1511284860246613
16	 1511284860246629
16	 1511284860246645
16	 1511284860246661
18	 1511284860246679
18	 1511284860246697
639710	 1511284860886407
1046301	 1511284861932708
16067	 1511284861948775
4954	 1511284861953729
595	 1511284861954324
21	 1511284861954345
17	 1511284861954362
16	 1511284861954378
16	 1511284861954394
17	 1511284861954411
16	 1511284861954427
640330	 1511284862594757
1035029	 1511284863629786
10574	 1511284863640360
5069	 1511284863645429
551	 1511284863645980
21	 1511284863646001
16	 1511284863646017
16	 1511284863646033
15	 1511284863646048
17	 1511284863646065
17	 1511284863646082
640434	 1511284864286516
1035894	 1511284865322410
9169	 1511284865331579
4990	 1511284865336569
432	 1511284865337001
26	 1511284865337027
27	 1511284865337054
16	 1511284865337070
28	 1511284865337098
24	 1511284865337122
26	 1511284865337148
640580	 1511284865977728
1044417	 1511284867022145
7001	 1511284867029146
4960	 1511284867034106
400	 1511284867034506
21	 1511284867034527
17	 1511284867034544
15	 1511284867034559
17	 1511284867034576
15	 1511284867034591
16	 1511284867034607
641519	 1511284867676126
1034831	 1511284868710957
12199	 1511284868723156
4913	 1511284868728069
411	 1511284868728480
18	 1511284868728498
16	 1511284868728514
18	 1511284868728532
17	 1511284868728549
16	 1511284868728565
28	 1511284868728593
640323	 1511284869368916
1039362	 1511284870408278
13168	 1511284870421446
4962	 1511284870426408
676	 1511284870427084
29	 1511284870427113
24	 1511284870427137
17	 1511284870427154
15	 1511284870427169
15	 1511284870427184
16	 1511284870427200
640679	 1511284871067879
1040961	 1511284872108840
21425	 1511284872130265
4941	 1511284872135206
482	 1511284872135688
25	 1511284872135713
16	 1511284872135729
16	 1511284872135745
16	 1511284872135761
17	 1511284872135778
16	 1511284872135794
640078	 1511284872775872
1064691	 1511284873840563
3731	 1511284873844294
4969	 1511284873849263
469	 1511284873849732
18	 1511284873849750
17	 1511284873849767
27	 1511284873849794
18	 1511284873849812
20	 1511284873849832
24	 1511284873849856
640151	 1511284874490007
1022203	 1511284875512210
25018	 1511284875537228
5101	 1511284875542329
513	 1511284875542842
21	 1511284875542863
17	 1511284875542880
16	 1511284875542896
16	 1511284875542912
16	 1511284875542928
15	 1511284875542943
641025	 1511284876183968
1028519	 1511284877212487
14170	 1511284877226657
4917	 1511284877231574
418	 1511284877231992
19	 1511284877232011
22	 1511284877232033
16	 1511284877232049
34	 1511284877232083
17	 1511284877232100
15	 1511284877232115
641308	 1511284877873423
1035382	 1511284878908805
9955	 1511284878918760
4979	 1511284878923739
381	 1511284878924120
19	 1511284878924139
17	 1511284878924156
17	 1511284878924173
32	 1511284878924205
20	 1511284878924225
16	 1511284878924241
640305	 1511284879564546
1034990	 1511284880599536
10196	 1511284880609732
4991	 1511284880614723
643	 1511284880615366
30	 1511284880615396
27	 1511284880615423
16	 1511284880615439
16	 1511284880615455
15	 1511284880615470
16	 1511284880615486
640052	 1511284881255538
1030810	 1511284882286348
15506	 1511284882301854
5068	 1511284882306922
309	 1511284882307231
23	 1511284882307254
30	 1511284882307284
17	 1511284882307301
18	 1511284882307319
29	 1511284882307348
15	 1511284882307363
640059	 1511284882947422
1036262	 1511284883983684
7328	 1511284883991012
4917	 1511284883995929
607	 1511284883996536
30	 1511284883996566
28	 1511284883996594
16	 1511284883996610
18	 1511284883996628
15	 1511284883996643
16	 1511284883996659
639576	 1511284884636235
1033615	 1511284885669850
9664	 1511284885679514
4942	 1511284885684456
722	 1511284885685178
24	 1511284885685202
27	 1511284885685229
16	 1511284885685245
25	 1511284885685270
16	 1511284885685286
15	 1511284885685301
641330	 1511284886326631
1033146	 1511284887359777
8229	 1511284887368006
4984	 1511284887372990
846	 1511284887373836
18	 1511284887373854
17	 1511284887373871
25	 1511284887373896
18	 1511284887373914
25	 1511284887373939
15	 1511284887373954
641556	 1511284888015510
1034745	 1511284889050255
8175	 1511284889058430
4991	 1511284889063421
542	 1511284889063963
19	 1511284889063982
16	 1511284889063998
30	 1511284889064028
16	 1511284889064044
29	 1511284889064073
16	 1511284889064089
639461	 1511284889703550
1035564	 1511284890739114
19183	 1511284890758297
5006	 1511284890763303
561	 1511284890763864
18	 1511284890763882
29	 1511284890763911
26	 1511284890763937
22	 1511284890763959
16	 1511284890763975
26	 1511284890764001
640890	 1511284891404891
1036428	 1511284892441319
9810	 1511284892451129
5069	 1511284892456198
377	 1511284892456575
30	 1511284892456605
16	 1511284892456621
16	 1511284892456637
16	 1511284892456653
16	 1511284892456669
15	 1511284892456684
639994	 1511284893096678
1049079	 1511284894145757
12554	 1511284894158311
4992	 1511284894163303
362	 1511284894163665
19	 1511284894163684
27	 1511284894163711
16	 1511284894163727
16	 1511284894163743
16	 1511284894163759
16	 1511284894163775
639711	 1511284894803486
1032876	 1511284895836362
13047	 1511284895849409
5030	 1511284895854439
366	 1511284895854805
32	 1511284895854837
26	 1511284895854863
16	 1511284895854879
17	 1511284895854896
16	 1511284895854912
16	 1511284895854928
640030	 1511284896494958
1034594	 1511284897529552
15334	 1511284897544886
5064	 1511284897549950
410	 1511284897550360
19	 1511284897550379
34	 1511284897550413
16	 1511284897550429
16	 1511284897550445
16	 1511284897550461
28	 1511284897550489
641253	 1511284898191742
1033632	 1511284899225374
11299	 1511284899236673
5096	 1511284899241769
370	 1511284899242139
18	 1511284899242157
16	 1511284899242173
16	 1511284899242189
27	 1511284899242216
25	 1511284899242241
31	 1511284899242272
641163	 1511284899883435
1022814	 1511284900906249
20018	 1511284900926267
5038	 1511284900931305
333	 1511284900931638
28	 1511284900931666
16	 1511284900931682
16	 1511284900931698
25	 1511284900931723
16	 1511284900931739
15	 1511284900931754
640196	 1511284901571950
1005144	 1511284902577094
32323	 1511284902609417
4990	 1511284902614407
335	 1511284902614742
27	 1511284902614769
26	 1511284902614795
29	 1511284902614824
16	 1511284902614840
16	 1511284902614856
16	 1511284902614872
640545	 1511284903255417
1017109	 1511284904272526
9316	 1511284904281842
