# /lscratch1/kbferre/app-traces/mutrino/cth-st/128/rank-000.txt
 delta	 tstmp
9	 1519431121685642
10	 1519431121685652
9	 1519431121685661
9	 1519431121685670
9	 1519431121685679
11	 1519431121685690
9	 1519431121685699
10	 1519431121685709
9	 1519431121685718
9	 1519431121685727
10	 1519431121685737
9	 1519431121685746
85	 1519431121685831
15	 1519431121685846
9	 1519431121685855
9	 1519431121685864
9	 1519431121685873
10	 1519431121685883
9	 1519431121685892
36	 1519431121685928
12	 1519431121685940
21	 1519431121685961
13	 1519431121685974
10	 1519431121685984
10	 1519431121685994
9	 1519431121686003
12	 1519431121686015
9	 1519431121686024
9	 1519431121686033
10	 1519431121686043
10	 1519431121686053
9	 1519431121686062
24	 1519431121686086
12	 1519431121686098
9	 1519431121686107
9	 1519431121686116
9	 1519431121686125
10	 1519431121686135
9	 1519431121686144
291	 1519431121686435
16	 1519431121686451
8	 1519431121686459
23	 1519431121686482
12	 1519431121686494
9	 1519431121686503
19	 1519431121686522
15	 1519431121686537
14	 1519431121686551
10	 1519431121686561
9	 1519431121686570
10	 1519431121686580
10	 1519431121686590
9	 1519431121686599
9	 1519431121686608
11	 1519431121686619
9	 1519431121686628
10	 1519431121686638
9	 1519431121686647
9	 1519431121686656
10	 1519431121686666
9	 1519431121686675
11	 1519431121686686
9	 1519431121686695
10	 1519431121686705
10	 1519431121686715
9	 1519431121686724
9	 1519431121686733
10	 1519431121686743
11	 1519431121686754
9	 1519431121686763
10	 1519431121686773
9	 1519431121686782
9	 1519431121686791
10	 1519431121686801
9	 1519431121686810
11	 1519431121686821
9	 1519431121686830
10	 1519431121686840
9	 1519431121686849
10	 1519431121686859
9	 1519431121686868
10	 1519431121686878
11	 1519431121686889
9	 1519431121686898
9	 1519431121686907
886	 1519431121687793
931	 1519431121688724
464	 1519431121689188
342	 1519431121689530
61	 1519431121689591
731	 1519431121690322
12	 1519431121690334
7	 1519431121690341
12	 1519431121690353
24	 1519431121690377
15	 1519431121690392
658283	 1519431122348675
65548	 1519431122414223
24672	 1519431122438895
11	 1519431122438906
3482	 1519431122442388
27	 1519431122442415
13	 1519431122442428
13	 1519431122442441
12	 1519431122442453
11	 1519431122442464
11	 1519431122442475
11	 1519431122442486
11	 1519431122442497
11	 1519431122442508
21	 1519431122442529
15	 1519431122442544
12	 1519431122442556
11	 1519431122442567
11	 1519431122442578
11	 1519431122442589
11	 1519431122442600
12	 1519431122442612
11	 1519431122442623
11	 1519431122442634
12	 1519431122442646
10	 1519431122442656
11	 1519431122442667
11	 1519431122442678
12	 1519431122442690
11	 1519431122442701
11	 1519431122442712
3257	 1519431122445969
1637	 1519431122447606
13	 1519431122447619
11	 1519431122447630
15	 1519431122447645
1533129	 1519431123980774
28690	 1519431124009464
80	 1519431124009544
12	 1519431124009556
11	 1519431124009567
11	 1519431124009578
13	 1519431124009591
11	 1519431124009602
12	 1519431124009614
11	 1519431124009625
12	 1519431124009637
11	 1519431124009648
12	 1519431124009660
12	 1519431124009672
11	 1519431124009683
12	 1519431124009695
10	 1519431124009705
13	 1519431124009718
12	 1519431124009730
10	 1519431124009740
13	 1519431124009753
21	 1519431124009774
15	 1519431124009789
13	 1519431124009802
9	 1519431124009811
11	 1519431124009822
10	 1519431124009832
12	 1519431124009844
230690	 1519431124240534
26352	 1519431124266886
15	 1519431124266901
11	 1519431124266912
10	 1519431124266922
27	 1519431124266949
14	 1519431124266963
10	 1519431124266973
10	 1519431124266983
9	 1519431124266992
11	 1519431124267003
11	 1519431124267014
10	 1519431124267024
11	 1519431124267035
9	 1519431124267044
10	 1519431124267054
10	 1519431124267064
10	 1519431124267074
9	 1519431124267083
9	 1519431124267092
12	 1519431124267104
9	 1519431124267113
9	 1519431124267122
10	 1519431124267132
14	 1519431124267146
9	 1519431124267155
10	 1519431124267165
11	 1519431124267176
9	 1519431124267185
10	 1519431124267195
10	 1519431124267205
9	 1519431124267214
9	 1519431124267223
23	 1519431124267246
106	 1519431124267352
16	 1519431124267368
9	 1519431124267377
10	 1519431124267387
17	 1519431124267404
11	 1519431124267415
583140	 1519431124850555
62257	 1519431124912812
26846	 1519431124939658
11	 1519431124939669
11	 1519431124939680
15	 1519431124939695
1533287	 1519431126472982
255824	 1519431126728806
29298	 1519431126758104
13	 1519431126758117
11	 1519431126758128
11	 1519431126758139
10	 1519431126758149
10	 1519431126758159
9	 1519431126758168
12	 1519431126758180
9	 1519431126758189
10	 1519431126758199
9	 1519431126758208
10	 1519431126758218
10	 1519431126758228
10	 1519431126758238
11	 1519431126758249
9	 1519431126758258
11	 1519431126758269
9	 1519431126758278
10	 1519431126758288
9	 1519431126758297
10	 1519431126758307
11	 1519431126758318
15	 1519431126758333
9	 1519431126758342
9	 1519431126758351
10	 1519431126758361
10	 1519431126758371
9	 1519431126758380
11	 1519431126758391
10	 1519431126758401
21	 1519431126758422
94	 1519431126758516
16	 1519431126758532
8	 1519431126758540
13	 1519431126758553
17	 1519431126758570
12	 1519431126758582
581395	 1519431127339977
62162	 1519431127402139
28451	 1519431127430590
13	 1519431127430603
11	 1519431127430614
18	 1519431127430632
1519238	 1519431128949870
257674	 1519431129207544
33012	 1519431129240556
16	 1519431129240572
10	 1519431129240582
11	 1519431129240593
12	 1519431129240605
10	 1519431129240615
10	 1519431129240625
10	 1519431129240635
10	 1519431129240645
10	 1519431129240655
10	 1519431129240665
11	 1519431129240676
9	 1519431129240685
10	 1519431129240695
10	 1519431129240705
10	 1519431129240715
10	 1519431129240725
9	 1519431129240734
11	 1519431129240745
9	 1519431129240754
13	 1519431129240767
10	 1519431129240777
10	 1519431129240787
9	 1519431129240796
10	 1519431129240806
11	 1519431129240817
9	 1519431129240826
10	 1519431129240836
10	 1519431129240846
9	 1519431129240855
23	 1519431129240878
92	 1519431129240970
17	 1519431129240987
9	 1519431129240996
11	 1519431129241007
16	 1519431129241023
11	 1519431129241034
586687	 1519431129827721
59100	 1519431129886821
27313	 1519431129914134
13	 1519431129914147
10	 1519431129914157
17	 1519431129914174
1516048	 1519431131430222
250433	 1519431131680655
32498	 1519431131713153
18	 1519431131713171
10	 1519431131713181
10	 1519431131713191
11	 1519431131713202
9	 1519431131713211
10	 1519431131713221
10	 1519431131713231
12	 1519431131713243
9	 1519431131713252
10	 1519431131713262
10	 1519431131713272
10	 1519431131713282
9	 1519431131713291
10	 1519431131713301
11	 1519431131713312
10	 1519431131713322
17	 1519431131713339
14	 1519431131713353
12	 1519431131713365
10	 1519431131713375
10	 1519431131713385
12	 1519431131713397
9	 1519431131713406
10	 1519431131713416
9	 1519431131713425
10	 1519431131713435
10	 1519431131713445
9	 1519431131713454
11	 1519431131713465
22	 1519431131713487
93	 1519431131713580
17	 1519431131713597
10	 1519431131713607
10	 1519431131713617
17	 1519431131713634
12	 1519431131713646
584804	 1519431132298450
59841	 1519431132358291
27029	 1519431132385320
19	 1519431132385339
18	 1519431132385357
20	 1519431132385377
1535001	 1519431133920378
254731	 1519431134175109
30263	 1519431134205372
16	 1519431134205388
10	 1519431134205398
10	 1519431134205408
10	 1519431134205418
12	 1519431134205430
9	 1519431134205439
10	 1519431134205449
10	 1519431134205459
10	 1519431134205469
9	 1519431134205478
10	 1519431134205488
11	 1519431134205499
9	 1519431134205508
11	 1519431134205519
9	 1519431134205528
10	 1519431134205538
10	 1519431134205548
9	 1519431134205557
11	 1519431134205568
9	 1519431134205577
11	 1519431134205588
13	 1519431134205601
10	 1519431134205611
9	 1519431134205620
10	 1519431134205630
11	 1519431134205641
9	 1519431134205650
9	 1519431134205659
10	 1519431134205669
22	 1519431134205691
104	 1519431134205795
18	 1519431134205813
10	 1519431134205823
11	 1519431134205834
15	 1519431134205849
12	 1519431134205861
584463	 1519431134790324
61095	 1519431134851419
25989	 1519431134877408
22	 1519431134877430
16	 1519431134877446
21	 1519431134877467
1533133	 1519431136410600
249232	 1519431136659832
27620	 1519431136687452
16	 1519431136687468
12	 1519431136687480
10	 1519431136687490
11	 1519431136687501
10	 1519431136687511
10	 1519431136687521
10	 1519431136687531
10	 1519431136687541
11	 1519431136687552
10	 1519431136687562
9	 1519431136687571
11	 1519431136687582
9	 1519431136687591
9	 1519431136687600
10	 1519431136687610
12	 1519431136687622
10	 1519431136687632
10	 1519431136687642
9	 1519431136687651
10	 1519431136687661
10	 1519431136687671
14	 1519431136687685
10	 1519431136687695
9	 1519431136687704
10	 1519431136687714
10	 1519431136687724
9	 1519431136687733
10	 1519431136687743
9	 1519431136687752
23	 1519431136687775
107	 1519431136687882
17	 1519431136687899
9	 1519431136687908
12	 1519431136687920
15	 1519431136687935
12	 1519431136687947
581108	 1519431137269055
64630	 1519431137333685
29430	 1519431137363115
28	 1519431137363143
12	 1519431137363155
16	 1519431137363171
1526511	 1519431138889682
248032	 1519431139137714
29580	 1519431139167294
15	 1519431139167309
10	 1519431139167319
11	 1519431139167330
10	 1519431139167340
10	 1519431139167350
13	 1519431139167363
10	 1519431139167373
10	 1519431139167383
10	 1519431139167393
10	 1519431139167403
10	 1519431139167413
10	 1519431139167423
11	 1519431139167434
10	 1519431139167444
9	 1519431139167453
10	 1519431139167463
10	 1519431139167473
10	 1519431139167483
10	 1519431139167493
10	 1519431139167503
11	 1519431139167514
12	 1519431139167526
10	 1519431139167536
9	 1519431139167545
10	 1519431139167555
9	 1519431139167564
12	 1519431139167576
9	 1519431139167585
10	 1519431139167595
22	 1519431139167617
93	 1519431139167710
16	 1519431139167726
9	 1519431139167735
12	 1519431139167747
16	 1519431139167763
11	 1519431139167774
584782	 1519431139752556
59812	 1519431139812368
27361	 1519431139839729
14	 1519431139839743
14	 1519431139839757
16	 1519431139839773
1520309	 1519431141360082
257086	 1519431141617168
30330	 1519431141647498
15	 1519431141647513
11	 1519431141647524
12	 1519431141647536
10	 1519431141647546
10	 1519431141647556
10	 1519431141647566
12	 1519431141647578
9	 1519431141647587
11	 1519431141647598
11	 1519431141647609
10	 1519431141647619
10	 1519431141647629
10	 1519431141647639
10	 1519431141647649
9	 1519431141647658
11	 1519431141647669
12	 1519431141647681
10	 1519431141647691
9	 1519431141647700
10	 1519431141647710
10	 1519431141647720
14	 1519431141647734
10	 1519431141647744
11	 1519431141647755
9	 1519431141647764
10	 1519431141647774
10	 1519431141647784
10	 1519431141647794
9	 1519431141647803
23	 1519431141647826
97	 1519431141647923
17	 1519431141647940
9	 1519431141647949
11	 1519431141647960
16	 1519431141647976
11	 1519431141647987
585551	 1519431142233538
60611	 1519431142294149
26603	 1519431142320752
15	 1519431142320767
10	 1519431142320777
16	 1519431142320793
1537812	 1519431143858605
261714	 1519431144120319
24222	 1519431144144541
14	 1519431144144555
11	 1519431144144566
15	 1519431144144581
10	 1519431144144591
10	 1519431144144601
10	 1519431144144611
11	 1519431144144622
9	 1519431144144631
10	 1519431144144641
11	 1519431144144652
9	 1519431144144661
10	 1519431144144671
10	 1519431144144681
10	 1519431144144691
10	 1519431144144701
10	 1519431144144711
10	 1519431144144721
10	 1519431144144731
10	 1519431144144741
9	 1519431144144750
12	 1519431144144762
13	 1519431144144775
10	 1519431144144785
10	 1519431144144795
10	 1519431144144805
9	 1519431144144814
9	 1519431144144823
12	 1519431144144835
9	 1519431144144844
22	 1519431144144866
92	 1519431144144958
17	 1519431144144975
9	 1519431144144984
10	 1519431144144994
17	 1519431144145011
12	 1519431144145023
585119	 1519431144730142
61076	 1519431144791218
28693	 1519431144819911
14	 1519431144819925
11	 1519431144819936
17	 1519431144819953
1528607	 1519431146348560
253236	 1519431146601796
31143	 1519431146632939
11	 1519431146632950
11	 1519431146632961
11	 1519431146632972
12	 1519431146632984
10	 1519431146632994
10	 1519431146633004
10	 1519431146633014
10	 1519431146633024
10	 1519431146633034
10	 1519431146633044
11	 1519431146633055
10	 1519431146633065
9	 1519431146633074
10	 1519431146633084
9	 1519431146633093
11	 1519431146633104
10	 1519431146633114
11	 1519431146633125
10	 1519431146633135
14	 1519431146633149
10	 1519431146633159
13	 1519431146633172
10	 1519431146633182
10	 1519431146633192
11	 1519431146633203
9	 1519431146633212
10	 1519431146633222
10	 1519431146633232
9	 1519431146633241
23	 1519431146633264
94	 1519431146633358
18	 1519431146633376
9	 1519431146633385
11	 1519431146633396
16	 1519431146633412
11	 1519431146633423
583879	 1519431147217302
59944	 1519431147277246
27102	 1519431147304348
12	 1519431147304360
11	 1519431147304371
17	 1519431147304388
1518229	 1519431148822617
248957	 1519431149071574
32158	 1519431149103732
15	 1519431149103747
10	 1519431149103757
10	 1519431149103767
10	 1519431149103777
10	 1519431149103787
10	 1519431149103797
10	 1519431149103807
11	 1519431149103818
9	 1519431149103827
10	 1519431149103837
9	 1519431149103846
10	 1519431149103856
2860	 1519431149106716
9	 1519431149106725
11	 1519431149106736
12	 1519431149106748
10	 1519431149106758
10	 1519431149106768
9	 1519431149106777
8	 1519431149106785
12	 1519431149106797
12	 1519431149106809
9	 1519431149106818
9	 1519431149106827
10	 1519431149106837
9	 1519431149106846
10	 1519431149106856
10	 1519431149106866
11	 1519431149106877
3008	 1519431149109885
94	 1519431149109979
17	 1519431149109996
8	 1519431149110004
11	 1519431149110015
17	 1519431149110032
14	 1519431149110046
583964	 1519431149694010
60814	 1519431149754824
27798	 1519431149782622
16	 1519431149782638
11	 1519431149782649
16	 1519431149782665
1527124	 1519431151309789
263260	 1519431151573049
30235	 1519431151603284
15	 1519431151603299
10	 1519431151603309
10	 1519431151603319
10	 1519431151603329
11	 1519431151603340
10	 1519431151603350
10	 1519431151603360
10	 1519431151603370
11	 1519431151603381
10	 1519431151603391
10	 1519431151603401
11	 1519431151603412
9	 1519431151603421
10	 1519431151603431
9	 1519431151603440
10	 1519431151603450
10	 1519431151603460
10	 1519431151603470
11	 1519431151603481
9	 1519431151603490
11	 1519431151603501
10	 1519431151603511
10	 1519431151603521
9	 1519431151603530
10	 1519431151603540
11	 1519431151603551
9	 1519431151603560
10	 1519431151603570
9	 1519431151603579
23	 1519431151603602
95	 1519431151603697
16	 1519431151603713
10	 1519431151603723
11	 1519431151603734
16	 1519431151603750
11	 1519431151603761
583619	 1519431152187380
62039	 1519431152249419
27395	 1519431152276814
14	 1519431152276828
12	 1519431152276840
14	 1519431152276854
1517928	 1519431153794782
254152	 1519431154048934
27959	 1519431154076893
16	 1519431154076909
12	 1519431154076921
10	 1519431154076931
10	 1519431154076941
10	 1519431154076951
10	 1519431154076961
10	 1519431154076971
10	 1519431154076981
11	 1519431154076992
9	 1519431154077001
10	 1519431154077011
10	 1519431154077021
10	 1519431154077031
9	 1519431154077040
10	 1519431154077050
12	 1519431154077062
10	 1519431154077072
9	 1519431154077081
10	 1519431154077091
9	 1519431154077100
10	 1519431154077110
15	 1519431154077125
11	 1519431154077136
9	 1519431154077145
10	 1519431154077155
9	 1519431154077164
10	 1519431154077174
9	 1519431154077183
9	 1519431154077192
27	 1519431154077219
95	 1519431154077314
15	 1519431154077329
9	 1519431154077338
27	 1519431154077365
16	 1519431154077381
11	 1519431154077392
585401	 1519431154662793
60916	 1519431154723709
27691	 1519431154751400
19	 1519431154751419
11	 1519431154751430
15	 1519431154751445
1529034	 1519431156280479
248052	 1519431156528531
31903	 1519431156560434
13	 1519431156560447
11	 1519431156560458
10	 1519431156560468
11	 1519431156560479
10	 1519431156560489
11	 1519431156560500
9	 1519431156560509
10	 1519431156560519
11	 1519431156560530
9	 1519431156560539
10	 1519431156560549
10	 1519431156560559
11	 1519431156560570
10	 1519431156560580
9	 1519431156560589
11	 1519431156560600
9	 1519431156560609
10	 1519431156560619
9	 1519431156560628
12	 1519431156560640
10	 1519431156560650
15	 1519431156560665
10	 1519431156560675
9	 1519431156560684
12	 1519431156560696
9	 1519431156560705
12	 1519431156560717
10	 1519431156560727
9	 1519431156560736
23	 1519431156560759
