# /lscratch1/kbferre/app-traces/mutrino/milc/128/rank-000.txt
 delta	 tstmp
323	 1504215489686023
326	 1504215489686349
336	 1504215489686685
327	 1504215489687012
324	 1504215489687336
332	 1504215489687668
395	 1504215489688063
353	 1504215489688416
432	 1504215489688848
320	 1504215489689168
312	 1504215489689480
330	 1504215489689810
319	 1504215489690129
322	 1504215489690451
328	 1504215489690779
326	 1504215489691105
322	 1504215489691427
316	 1504215489691743
314	 1504215489692057
323	 1504215489692380
319	 1504215489692699
329	 1504215489693028
325	 1504215489693353
347	 1504215489693700
327	 1504215489694027
340	 1504215489694367
319	 1504215489694686
355	 1504215489695041
321	 1504215489695362
329	 1504215489695691
345	 1504215489696036
692	 1504215489696728
729	 1504215489697457
401	 1504215489697858
354	 1504215489698212
325	 1504215489698537
320	 1504215489698857
310	 1504215489699167
310	 1504215489699477
326	 1504215489699803
319	 1504215489700122
311	 1504215489700433
308	 1504215489700741
320	 1504215489701061
317	 1504215489701378
309	 1504215489701687
314	 1504215489702001
325	 1504215489702326
322	 1504215489702648
313	 1504215489702961
308	 1504215489703269
319	 1504215489703588
313	 1504215489703901
315	 1504215489704216
315	 1504215489704531
323	 1504215489704854
322	 1504215489705176
313	 1504215489705489
310	 1504215489705799
321	 1504215489706120
337	 1504215489706457
299	 1504215489706756
313	 1504215489707069
326	 1504215489707395
320	 1504215489707715
312	 1504215489708027
308	 1504215489708335
318	 1504215489708653
310	 1504215489708963
318	 1504215489709281
305	 1504215489709586
331	 1504215489709917
332	 1504215489710249
318	 1504215489710567
324	 1504215489710891
330	 1504215489711221
320	 1504215489711541
317	 1504215489711858
316	 1504215489712174
329	 1504215489712503
342	 1504215489712845
314	 1504215489713159
313	 1504215489713472
322	 1504215489713794
617	 1504215489714411
341	 1504215489714752
64	 1504215489714816
326	 1504215489715142
326	 1504215489715468
320	 1504215489715788
307	 1504215489716095
330	 1504215489716425
579	 1504215489717004
315	 1504215489717319
100	 1504215489717419
326	 1504215489717745
320	 1504215489718065
328	 1504215489718393
297	 1504215489718690
324	 1504215489719014
579	 1504215489719593
305	 1504215489719898
58	 1504215489719956
442	 1504215489720398
427	 1504215489720825
316	 1504215489721141
310	 1504215489721451
327	 1504215489721778
587	 1504215489722365
335	 1504215489722700
71	 1504215489722771
325	 1504215489723096
316	 1504215489723412
311	 1504215489723723
306	 1504215489724029
324	 1504215489724353
574	 1504215489724927
317	 1504215489725244
95	 1504215489725339
325	 1504215489725664
340	 1504215489726004
312	 1504215489726316
326	 1504215489726642
325	 1504215489726967
681	 1504215489727648
447	 1504215489728095
57	 1504215489728152
411	 1504215489728563
322	 1504215489728885
308	 1504215489729193
309	 1504215489729502
321	 1504215489729823
613	 1504215489730436
335	 1504215489730771
70	 1504215489730841
327	 1504215489731168
323	 1504215489731491
312	 1504215489731803
313	 1504215489732116
323	 1504215489732439
582	 1504215489733021
315	 1504215489733336
85	 1504215489733421
326	 1504215489733747
321	 1504215489734068
353	 1504215489734421
291	 1504215489734712
321	 1504215489735033
317	 1504215489735350
320	 1504215489735670
311	 1504215489735981
333	 1504215489736314
324	 1504215489736638
325	 1504215489736963
447	 1504215489737410
334	 1504215489737744
335	 1504215489738079
385	 1504215489738464
316	 1504215489738780
321	 1504215489739101
318	 1504215489739419
310	 1504215489739729
310	 1504215489740039
318	 1504215489740357
314	 1504215489740671
315	 1504215489740986
316	 1504215489741302
329	 1504215489741631
323	 1504215489741954
309	 1504215489742263
312	 1504215489742575
328	 1504215489742903
317	 1504215489743220
571	 1504215489743791
427	 1504215489744218
375	 1504215489744593
331	 1504215489744924
314	 1504215489745238
307	 1504215489745545
324	 1504215489745869
314	 1504215489746183
314	 1504215489746497
317	 1504215489746814
323	 1504215489747137
325	 1504215489747462
311	 1504215489747773
389	 1504215489748162
385	 1504215489748547
341	 1504215489748888
401	 1504215489749289
366	 1504215489749655
430	 1504215489750085
492	 1504215489750577
310	 1504215489750887
307	 1504215489751194
329	 1504215489751523
319	 1504215489751842
311	 1504215489752153
314	 1504215489752467
327	 1504215489752794
328	 1504215489753122
309	 1504215489753431
307	 1504215489753738
320	 1504215489754058
338	 1504215489754396
298	 1504215489754694
309	 1504215489755003
326	 1504215489755329
324	 1504215489755653
318	 1504215489755971
314	 1504215489756285
319	 1504215489756604
318	 1504215489756922
327	 1504215489757249
318	 1504215489757567
328	 1504215489757895
322	 1504215489758217
323	 1504215489758540
313	 1504215489758853
328	 1504215489759181
319	 1504215489759500
312	 1504215489759812
316	 1504215489760128
325	 1504215489760453
322	 1504215489760775
311	 1504215489761086
314	 1504215489761400
324	 1504215489761724
321	 1504215489762045
334	 1504215489762379
304	 1504215489762683
330	 1504215489763013
331	 1504215489763344
319	 1504215489763663
315	 1504215489763978
344	 1504215489764322
329	 1504215489764651
319	 1504215489764970
320	 1504215489765290
349	 1504215489765639
322	 1504215489765961
314	 1504215489766275
322	 1504215489766597
329	 1504215489766926
318	 1504215489767244
317	 1504215489767561
316	 1504215489767877
324	 1504215489768201
323	 1504215489768524
316	 1504215489768840
315	 1504215489769155
322	 1504215489769477
320	 1504215489769797
318	 1504215489770115
329	 1504215489770444
319	 1504215489770763
330	 1504215489771093
316	 1504215489771409
313	 1504215489771722
506	 1504215489772228
440	 1504215489772668
384	 1504215489773052
324	 1504215489773376
326	 1504215489773702
329	 1504215489774031
317	 1504215489774348
325	 1504215489774673
327	 1504215489775000
322	 1504215489775322
314	 1504215489775636
315	 1504215489775951
325	 1504215489776276
318	 1504215489776594
317	 1504215489776911
313	 1504215489777224
327	 1504215489777551
413	 1504215489777964
367	 1504215489778331
330	 1504215489778661
429	 1504215489779090
395	 1504215489779485
390	 1504215489779875
430	 1504215489780305
327	 1504215489780632
318	 1504215489780950
319	 1504215489781269
314	 1504215489781583
326	 1504215489781909
325	 1504215489782234
321	 1504215489782555
315	 1504215489782870
328	 1504215489783198
326	 1504215489783524
363	 1504215489783887
354	 1504215489784241
332	 1504215489784573
323	 1504215489784896
315	 1504215489785211
312	 1504215489785523
322	 1504215489785845
316	 1504215489786161
319	 1504215489786480
312	 1504215489786792
332	 1504215489787124
326	 1504215489787450
319	 1504215489787769
313	 1504215489788082
322	 1504215489788404
314	 1504215489788718
335	 1504215489789053
317	 1504215489789370
326	 1504215489789696
322	 1504215489790018
312	 1504215489790330
316	 1504215489790646
419	 1504215489791065
361	 1504215489791426
338	 1504215489791764
387	 1504215489792151
330	 1504215489792481
335	 1504215489792816
315	 1504215489793131
321	 1504215489793452
323	 1504215489793775
318	 1504215489794093
317	 1504215489794410
316	 1504215489794726
326	 1504215489795052
331	 1504215489795383
315	 1504215489795698
315	 1504215489796013
318	 1504215489796331
319	 1504215489796650
317	 1504215489796967
323	 1504215489797290
334	 1504215489797624
347	 1504215489797971
313	 1504215489798284
348	 1504215489798632
414	 1504215489799046
583	 1504215489799629
317	 1504215489799946
54	 1504215489800000
321	 1504215489800321
322	 1504215489800643
310	 1504215489800953
313	 1504215489801266
324	 1504215489801590
577	 1504215489802167
306	 1504215489802473
81	 1504215489802554
320	 1504215489802874
316	 1504215489803190
305	 1504215489803495
306	 1504215489803801
357	 1504215489804158
581	 1504215489804739
308	 1504215489805047
76	 1504215489805123
355	 1504215489805478
362	 1504215489805840
373	 1504215489806213
414	 1504215489806627
340	 1504215489806967
574	 1504215489807541
306	 1504215489807847
54	 1504215489807901
318	 1504215489808219
316	 1504215489808535
303	 1504215489808838
329	 1504215489809167
314	 1504215489809481
567	 1504215489810048
325	 1504215489810373
64	 1504215489810437
315	 1504215489810752
332	 1504215489811084
341	 1504215489811425
306	 1504215489811731
321	 1504215489812052
581	 1504215489812633
308	 1504215489812941
57	 1504215489812998
324	 1504215489813322
318	 1504215489813640
312	 1504215489813952
309	 1504215489814261
326	 1504215489814587
579	 1504215489815166
310	 1504215489815476
56	 1504215489815532
322	 1504215489815854
316	 1504215489816170
309	 1504215489816479
306	 1504215489816785
328	 1504215489817113
586	 1504215489817699
337	 1504215489818036
54	 1504215489818090
389	 1504215489818479
330	 1504215489818809
307	 1504215489819116
308	 1504215489819424
328	 1504215489819752
316	 1504215489820068
317	 1504215489820385
315	 1504215489820700
332	 1504215489821032
331	 1504215489821363
314	 1504215489821677
315	 1504215489821992
344	 1504215489822336
355	 1504215489822691
311	 1504215489823002
309	 1504215489823311
327	 1504215489823638
322	 1504215489823960
312	 1504215489824272
308	 1504215489824580
344	 1504215489824924
344	 1504215489825268
312	 1504215489825580
320	 1504215489825900
426	 1504215489826326
439	 1504215489826765
326	 1504215489827091
310	 1504215489827401
350	 1504215489827751
348	 1504215489828099
311	 1504215489828410
310	 1504215489828720
322	 1504215489829042
322	 1504215489829364
306	 1504215489829670
307	 1504215489829977
343	 1504215489830320
346	 1504215489830666
312	 1504215489830978
311	 1504215489831289
327	 1504215489831616
319	 1504215489831935
320	 1504215489832255
305	 1504215489832560
357	 1504215489832917
342	 1504215489833259
348	 1504215489833607
330	 1504215489833937
434	 1504215489834371
377	 1504215489834748
314	 1504215489835062
310	 1504215489835372
357	 1504215489835729
345	 1504215489836074
313	 1504215489836387
312	 1504215489836699
329	 1504215489837028
324	 1504215489837352
311	 1504215489837663
307	 1504215489837970
353	 1504215489838323
349	 1504215489838672
309	 1504215489838981
304	 1504215489839285
319	 1504215489839604
320	 1504215489839924
309	 1504215489840233
308	 1504215489840541
343	 1504215489840884
343	 1504215489841227
321	 1504215489841548
319	 1504215489841867
331	 1504215489842198
328	 1504215489842526
321	 1504215489842847
315	 1504215489843162
325	 1504215489843487
329	 1504215489843816
343	 1504215489844159
329	 1504215489844488
365	 1504215489844853
408	 1504215489845261
318	 1504215489845579
315	 1504215489845894
321	 1504215489846215
323	 1504215489846538
317	 1504215489846855
318	 1504215489847173
465	 1504215489847638
567	 1504215489848205
382	 1504215489848587
340	 1504215489848927
391	 1504215489849318
329	 1504215489849647
315	 1504215489849962
318	 1504215489850280
329	 1504215489850609
323	 1504215489850932
338	 1504215489851270
375	 1504215489851645
401	 1504215489852046
413	 1504215489852459
675	 1504215489853134
480	 1504215489853614
410	 1504215489854024
323	 1504215489854347
345	 1504215489854692
387	 1504215489855079
339	 1504215489855418
326	 1504215489855744
323	 1504215489856067
315	 1504215489856382
332	 1504215489856714
324	 1504215489857038
317	 1504215489857355
311	 1504215489857666
327	 1504215489857993
319	 1504215489858312
317	 1504215489858629
311	 1504215489858940
327	 1504215489859267
319	 1504215489859586
316	 1504215489859902
310	 1504215489860212
324	 1504215489860536
315	 1504215489860851
320	 1504215489861171
316	 1504215489861487
329	 1504215489861816
325	 1504215489862141
319	 1504215489862460
315	 1504215489862775
324	 1504215489863099
317	 1504215489863416
320	 1504215489863736
320	 1504215489864056
337	 1504215489864393
341	 1504215489864734
351	 1504215489865085
326	 1504215489865411
326	 1504215489865737
378	 1504215489866115
315	 1504215489866430
317	 1504215489866747
327	 1504215489867074
325	 1504215489867399
315	 1504215489867714
314	 1504215489868028
317	 1504215489868345
487	 1504215489868832
382	 1504215489869214
346	 1504215489869560
407	 1504215489869967
334	 1504215489870301
315	 1504215489870616
311	 1504215489870927
320	 1504215489871247
321	 1504215489871568
334	 1504215489871902
449	 1504215489872351
331	 1504215489872682
337	 1504215489873019
400	 1504215489873419
469	 1504215489873888
446	 1504215489874334
325	 1504215489874659
332	 1504215489874991
313	 1504215489875304
363	 1504215489875667
321	 1504215489875988
316	 1504215489876304
313	 1504215489876617
325	 1504215489876942
317	 1504215489877259
319	 1504215489877578
315	 1504215489877893
334	 1504215489878227
327	 1504215489878554
319	 1504215489878873
315	 1504215489879188
328	 1504215489879516
319	 1504215489879835
315	 1504215489880150
314	 1504215489880464
332	 1504215489880796
325	 1504215489881121
318	 1504215489881439
314	 1504215489881753
346	 1504215489882099
552	 1504215489882651
332	 1504215489882983
443	 1504215489883426
370	 1504215489883796
337	 1504215489884133
415	 1504215489884548
342	 1504215489884890
336	 1504215489885226
582	 1504215489885808
315	 1504215489886123
59	 1504215489886182
357	 1504215489886539
324	 1504215489886863
315	 1504215489887178
378	 1504215489887556
326	 1504215489887882
580	 1504215489888462
313	 1504215489888775
84	 1504215489888859
325	 1504215489889184
321	 1504215489889505
377	 1504215489889882
470	 1504215489890352
382	 1504215489890734
579	 1504215489891313
313	 1504215489891626
55	 1504215489891681
322	 1504215489892003
323	 1504215489892326
314	 1504215489892640
311	 1504215489892951
320	 1504215489893271
574	 1504215489893845
331	 1504215489894176
56	 1504215489894232
348	 1504215489894580
319	 1504215489894899
336	 1504215489895235
339	 1504215489895574
403	 1504215489895977
631	 1504215489896608
320	 1504215489896928
52	 1504215489896980
415	 1504215489897395
581	 1504215489897976
315	 1504215489898291
319	 1504215489898610
327	 1504215489898937
586	 1504215489899523
325	 1504215489899848
51	 1504215489899899
337	 1504215489900236
316	 1504215489900552
336	 1504215489900888
316	 1504215489901204
317	 1504215489901521
572	 1504215489902093
326	 1504215489902419
55	 1504215489902474
322	 1504215489902796
319	 1504215489903115
310	 1504215489903425
307	 1504215489903732
322	 1504215489904054
687	 1504215489904741
309	 1504215489905050
83	 1504215489905133
321	 1504215489905454
314	 1504215489905768
307	 1504215489906075
435	 1504215489906510
322	 1504215489906832
332	 1504215489907164
314	 1504215489907478
314	 1504215489907792
328	 1504215489908120
319	 1504215489908439
311	 1504215489908750
310	 1504215489909060
346	 1504215489909406
344	 1504215489909750
314	 1504215489910064
313	 1504215489910377
337	 1504215489910714
325	 1504215489911039
310	 1504215489911349
307	 1504215489911656
350	 1504215489912006
346	 1504215489912352
314	 1504215489912666
310	 1504215489912976
329	 1504215489913305
330	 1504215489913635
490	 1504215489914125
334	 1504215489914459
355	 1504215489914814
348	 1504215489915162
